recency,Recency group,history,History Group,Men/Women,zip_code,newbie,channel,segment,visit
10,4,29.99,4,Only Women,Surburban,0,Phone,Womens E-Mail,0
2,1,422.45,2,Only Men,Urban,0,Multichannel,No E-Mail,0
2,1,226.1,3,Only Women,Urban,0,Phone,Womens E-Mail,0
2,1,95.64,4,Only Men,Surburban,1,Phone,No E-Mail,0
5,2,467.83,2,Both Men and Women,Surburban,0,Web,No E-Mail,1
6,2,283.42,3,Only Men,Urban,1,Web,Womens E-Mail,0
1,1,153.76,4,Only Men,Rural,0,Phone,Womens E-Mail,0
3,1,156.07,4,Only Women,Surburban,0,Web,No E-Mail,0
6,2,71.06,4,Only Women,Urban,1,Phone,No E-Mail,0
7,3,386.21,3,Both Men and Women,Rural,1,Phone,Womens E-Mail,0
1,1,368.11,3,Only Men,Rural,0,Phone,No E-Mail,0
10,4,124.17,4,Only Women,Surburban,0,Web,No E-Mail,0
3,1,190.39,4,Only Women,Surburban,0,Phone,Womens E-Mail,0
7,3,152.65,4,Only Women,Surburban,0,Web,No E-Mail,0
6,2,107.32,4,Only Women,Surburban,1,Phone,Womens E-Mail,0
10,4,247.57,3,Only Men,Surburban,0,Multichannel,No E-Mail,0
10,4,348.01,3,Only Men,Urban,1,Multichannel,Womens E-Mail,0
1,1,697.09,1,Both Men and Women,Urban,1,Web,Mens E-Mail,0
5,2,68.52,4,Only Women,Rural,0,Web,Mens E-Mail,0
3,1,626.62,2,Only Men,Surburban,1,Phone,No E-Mail,0
9,3,513.59,2,Only Women,Surburban,1,Web,No E-Mail,0
10,4,29.99,4,Only Women,Surburban,1,Phone,Womens E-Mail,0
3,1,684.24,2,Both Men and Women,Surburban,1,Web,No E-Mail,0
1,1,1176.65,1,Only Women,Surburban,1,Phone,Womens E-Mail,1
4,2,161.45,4,Only Women,Urban,1,Web,Mens E-Mail,0
9,3,326.95,3,Only Men,Urban,0,Phone,Mens E-Mail,0
10,4,133.41,4,Only Men,Surburban,0,Phone,Womens E-Mail,1
6,2,395.96,3,Only Men,Urban,0,Web,Mens E-Mail,0
1,1,275.64,3,Only Men,Urban,1,Web,Womens E-Mail,0
9,3,101.73,4,Only Men,Urban,1,Phone,No E-Mail,0
8,3,861.14,1,Both Men and Women,Urban,1,Multichannel,Womens E-Mail,0
1,1,73.6,4,Only Women,Urban,1,Phone,Womens E-Mail,1
10,4,263.81,3,Only Men,Urban,0,Phone,Mens E-Mail,0
8,3,88.65,4,Only Women,Urban,0,Phone,Mens E-Mail,1
10,4,134.05,4,Only Men,Surburban,0,Phone,No E-Mail,0
10,4,411.39,3,Only Men,Urban,0,Phone,Mens E-Mail,0
2,1,361.82,3,Only Men,Rural,0,Phone,Mens E-Mail,0
9,3,57.57,4,Only Women,Surburban,0,Web,No E-Mail,0
1,1,232.44,3,Only Men,Rural,0,Web,No E-Mail,0
9,3,406.7,3,Both Men and Women,Surburban,1,Multichannel,Womens E-Mail,0
6,2,188.57,4,Only Men,Urban,1,Phone,Mens E-Mail,0
6,2,143.57,4,Only Women,Rural,1,Web,Womens E-Mail,0
1,1,77.7,4,Only Men,Urban,0,Web,No E-Mail,0
1,1,84.96,4,Only Women,Surburban,0,Phone,Womens E-Mail,0
3,1,694.46,1,Only Women,Urban,1,Web,Womens E-Mail,0
10,4,148.98,4,Only Men,Urban,0,Phone,Womens E-Mail,0
9,3,29.99,4,Only Women,Urban,0,Phone,Womens E-Mail,0
1,1,245.94,3,Both Men and Women,Surburban,1,Web,No E-Mail,0
5,2,125.92,4,Only Women,Urban,0,Phone,Mens E-Mail,0
7,3,29.99,4,Only Women,Surburban,1,Web,No E-Mail,0
9,3,128.81,4,Only Men,Surburban,0,Web,Mens E-Mail,0
10,4,181.93,4,Only Women,Surburban,1,Web,Womens E-Mail,0
10,4,42.62,4,Only Women,Surburban,0,Phone,Mens E-Mail,1
10,4,29.99,4,Only Women,Rural,1,Web,Mens E-Mail,0
2,1,29.99,4,Only Men,Urban,1,Phone,Mens E-Mail,0
1,1,238.43,3,Only Men,Surburban,1,Web,Mens E-Mail,0
11,4,47.15,4,Only Men,Urban,1,Web,Mens E-Mail,0
7,3,29.99,4,Only Women,Surburban,1,Web,Mens E-Mail,0
4,2,154.77,4,Only Men,Surburban,0,Phone,Womens E-Mail,0
1,1,210.21,4,Both Men and Women,Surburban,0,Multichannel,No E-Mail,1
1,1,332.74,3,Only Men,Urban,0,Web,Womens E-Mail,0
4,2,1399.3,1,Only Men,Urban,1,Web,No E-Mail,0
1,1,1674.63,1,Only Women,Urban,1,Multichannel,Mens E-Mail,0
3,1,351.5,3,Only Men,Urban,0,Phone,No E-Mail,0
5,2,295.99,3,Both Men and Women,Surburban,1,Phone,Womens E-Mail,1
7,3,355,3,Only Women,Surburban,0,Web,Womens E-Mail,1
9,3,117.25,4,Only Women,Surburban,0,Web,Womens E-Mail,0
11,4,210.11,4,Only Women,Surburban,1,Phone,No E-Mail,0
2,1,29.99,4,Only Women,Surburban,0,Web,No E-Mail,0
9,3,54.24,4,Only Women,Surburban,0,Phone,No E-Mail,0
4,2,195.87,4,Only Men,Surburban,0,Phone,No E-Mail,0
10,4,128.33,4,Only Men,Surburban,1,Web,Womens E-Mail,0
2,1,67.57,4,Only Women,Surburban,0,Phone,Mens E-Mail,1
3,1,89.69,4,Only Men,Rural,1,Web,No E-Mail,0
2,1,123.32,4,Only Men,Surburban,0,Web,Womens E-Mail,0
7,3,29.99,4,Only Women,Urban,0,Phone,Mens E-Mail,1
1,1,179.04,4,Only Women,Surburban,1,Web,No E-Mail,0
6,2,614.54,2,Only Men,Urban,1,Multichannel,No E-Mail,0
9,3,145.47,4,Only Men,Rural,0,Web,No E-Mail,0
1,1,693.16,1,Both Men and Women,Surburban,1,Phone,Mens E-Mail,0
3,1,418.75,2,Only Men,Surburban,0,Multichannel,Womens E-Mail,0
4,2,195.7,4,Only Men,Surburban,1,Web,No E-Mail,0
2,1,60.87,4,Only Women,Urban,1,Phone,Mens E-Mail,0
11,4,133.79,4,Only Men,Surburban,0,Web,No E-Mail,1
10,4,117.51,4,Only Men,Surburban,0,Web,Womens E-Mail,0
1,1,170.67,4,Only Women,Urban,0,Phone,No E-Mail,0
9,3,29.99,4,Only Women,Surburban,0,Phone,No E-Mail,0
10,4,167.33,4,Only Women,Rural,1,Phone,No E-Mail,0
2,1,213.88,4,Only Men,Surburban,1,Web,Womens E-Mail,0
4,2,40.52,4,Only Women,Urban,1,Phone,Womens E-Mail,1
2,1,396.91,3,Only Men,Surburban,1,Web,Womens E-Mail,0
2,1,585.72,2,Only Men,Rural,1,Multichannel,No E-Mail,1
12,4,385.95,3,Only Women,Surburban,0,Multichannel,No E-Mail,0
10,4,29.99,4,Only Women,Urban,1,Phone,Mens E-Mail,0
5,2,67.31,4,Only Men,Urban,0,Web,Womens E-Mail,0
3,1,549.93,2,Only Women,Surburban,1,Multichannel,Mens E-Mail,0
2,1,424.61,2,Both Men and Women,Surburban,1,Web,Womens E-Mail,0
2,1,178.48,4,Only Men,Surburban,0,Web,Mens E-Mail,0
2,1,64.4,4,Only Men,Urban,0,Phone,Womens E-Mail,0
5,2,327.63,3,Only Women,Urban,0,Multichannel,Womens E-Mail,0
6,2,244.93,3,Both Men and Women,Urban,0,Phone,Mens E-Mail,0
1,1,501.45,2,Only Men,Surburban,1,Multichannel,No E-Mail,0
9,3,32.48,4,Only Men,Urban,0,Phone,No E-Mail,0
10,4,216.23,4,Only Women,Surburban,1,Web,No E-Mail,0
10,4,102.49,4,Only Men,Surburban,0,Phone,No E-Mail,0
5,2,187.31,4,Only Men,Rural,1,Phone,Mens E-Mail,0
10,4,58.89,4,Only Women,Urban,1,Phone,Womens E-Mail,0
1,1,49.16,4,Only Men,Surburban,0,Phone,Womens E-Mail,0
4,2,800.01,1,Both Men and Women,Urban,1,Web,Mens E-Mail,0
2,1,1640.42,1,Both Men and Women,Rural,1,Multichannel,Mens E-Mail,0
1,1,1010.53,1,Both Men and Women,Surburban,1,Phone,Womens E-Mail,0
1,1,1151.21,1,Only Men,Rural,1,Web,Mens E-Mail,0
2,1,53.18,4,Only Women,Surburban,1,Web,No E-Mail,0
2,1,29.99,4,Only Women,Surburban,1,Web,Womens E-Mail,0
5,2,589.74,2,Only Men,Surburban,1,Multichannel,Mens E-Mail,1
2,1,177.58,4,Only Men,Urban,0,Phone,No E-Mail,0
3,1,41.48,4,Only Men,Surburban,1,Phone,Mens E-Mail,0
2,1,251.62,3,Only Men,Surburban,0,Phone,No E-Mail,0
11,4,103.28,4,Only Men,Urban,0,Web,Mens E-Mail,0
2,1,682.24,2,Only Women,Surburban,1,Multichannel,Womens E-Mail,0
3,1,896.37,1,Both Men and Women,Surburban,1,Web,No E-Mail,0
1,1,31.5,4,Only Men,Urban,0,Web,No E-Mail,0
12,4,29.99,4,Only Men,Rural,0,Phone,No E-Mail,0
4,2,601.76,2,Only Women,Surburban,1,Multichannel,Womens E-Mail,0
10,4,160.5,4,Only Women,Urban,1,Phone,No E-Mail,0
2,1,191.64,4,Only Women,Surburban,0,Phone,Mens E-Mail,0
1,1,183.78,4,Only Women,Urban,0,Web,Womens E-Mail,0
10,4,367.1,3,Only Men,Urban,1,Phone,Mens E-Mail,0
1,1,29.99,4,Only Women,Rural,0,Web,No E-Mail,0
2,1,432.83,2,Only Women,Urban,0,Phone,No E-Mail,0
1,1,656.49,2,Only Men,Urban,1,Phone,Mens E-Mail,0
12,4,237.82,3,Both Men and Women,Urban,0,Web,Mens E-Mail,1
9,3,842.17,1,Both Men and Women,Surburban,1,Web,Womens E-Mail,1
1,1,217.96,4,Only Women,Surburban,1,Phone,Mens E-Mail,0
1,1,439.52,2,Only Women,Rural,0,Web,Mens E-Mail,1
2,1,187.76,4,Only Women,Rural,0,Web,Mens E-Mail,0
4,2,29.99,4,Only Women,Rural,0,Phone,Womens E-Mail,1
2,1,251.85,3,Only Men,Rural,1,Web,Womens E-Mail,1
10,4,213.12,4,Both Men and Women,Urban,1,Web,Mens E-Mail,0
10,4,39.42,4,Only Men,Urban,0,Phone,Mens E-Mail,0
5,2,104.6,4,Only Women,Urban,0,Web,No E-Mail,0
2,1,117.11,4,Only Women,Surburban,0,Web,Womens E-Mail,0
10,4,68.77,4,Only Men,Surburban,1,Phone,Womens E-Mail,0
9,3,98.57,4,Only Men,Rural,1,Phone,Womens E-Mail,0
5,2,329.82,3,Only Women,Surburban,0,Web,Mens E-Mail,0
1,1,166.51,4,Only Men,Surburban,0,Phone,Mens E-Mail,1
3,1,36.93,4,Only Women,Surburban,1,Phone,No E-Mail,0
6,2,485.42,2,Only Women,Surburban,0,Phone,Womens E-Mail,0
9,3,159.98,4,Only Men,Surburban,0,Phone,Womens E-Mail,0
6,2,29.99,4,Only Men,Urban,1,Web,Womens E-Mail,0
4,2,37.69,4,Only Women,Urban,1,Web,No E-Mail,0
3,1,128.34,4,Only Women,Urban,0,Web,No E-Mail,0
8,3,272.93,3,Only Women,Surburban,1,Web,Womens E-Mail,0
6,2,46.76,4,Only Women,Urban,0,Web,Mens E-Mail,0
9,3,29.99,4,Only Men,Urban,0,Phone,No E-Mail,0
2,1,542.07,2,Only Men,Surburban,1,Web,Mens E-Mail,0
8,3,38.95,4,Only Men,Urban,1,Web,Womens E-Mail,0
11,4,203.79,4,Only Women,Urban,1,Phone,Womens E-Mail,0
10,4,391.86,3,Only Women,Rural,0,Phone,No E-Mail,0
8,3,264.14,3,Both Men and Women,Surburban,1,Multichannel,Womens E-Mail,0
9,3,163.15,4,Only Men,Urban,1,Phone,Mens E-Mail,0
5,2,29.99,4,Only Women,Rural,1,Web,No E-Mail,0
10,4,332.65,3,Only Women,Surburban,1,Web,Womens E-Mail,0
2,1,2389.36,1,Both Men and Women,Urban,1,Multichannel,Womens E-Mail,0
9,3,86.47,4,Only Men,Surburban,0,Web,Mens E-Mail,0
1,1,259.48,3,Only Men,Urban,0,Multichannel,Mens E-Mail,1
1,1,133.8,4,Only Women,Surburban,1,Phone,Womens E-Mail,0
3,1,48.52,4,Only Men,Urban,0,Phone,No E-Mail,0
3,1,330.86,3,Both Men and Women,Urban,0,Web,No E-Mail,0
11,4,185.66,4,Only Women,Surburban,1,Phone,No E-Mail,0
4,2,304.79,3,Only Men,Urban,0,Web,Mens E-Mail,0
4,2,149.47,4,Only Women,Urban,0,Web,No E-Mail,0
7,3,209.2,4,Only Women,Surburban,1,Phone,Womens E-Mail,0
1,1,340.84,3,Only Men,Surburban,1,Web,No E-Mail,1
5,2,29.99,4,Only Men,Surburban,0,Web,Womens E-Mail,0
3,1,127.25,4,Only Women,Surburban,1,Phone,No E-Mail,0
10,4,433.86,2,Only Women,Surburban,0,Web,Womens E-Mail,0
1,1,275.86,3,Only Women,Surburban,0,Phone,Womens E-Mail,0
9,3,39.13,4,Only Men,Surburban,1,Phone,No E-Mail,0
2,1,51.17,4,Only Men,Urban,1,Web,Mens E-Mail,0
10,4,101.9,4,Only Women,Urban,1,Web,Mens E-Mail,0
2,1,425.02,2,Both Men and Women,Rural,0,Web,Womens E-Mail,0
4,2,29.99,4,Only Women,Surburban,1,Phone,No E-Mail,0
4,2,65.59,4,Only Women,Urban,0,Phone,Mens E-Mail,0
7,3,303.46,3,Only Women,Urban,0,Web,No E-Mail,0
12,4,33.32,4,Only Women,Surburban,0,Phone,Mens E-Mail,0
1,1,70.91,4,Only Men,Rural,0,Web,Mens E-Mail,0
9,3,107.89,4,Only Women,Urban,0,Phone,No E-Mail,0
1,1,766.77,1,Both Men and Women,Surburban,1,Phone,No E-Mail,0
1,1,67.88,4,Only Men,Rural,0,Web,Mens E-Mail,0
6,2,157.75,4,Only Men,Surburban,0,Phone,Mens E-Mail,0
10,4,56.15,4,Only Men,Rural,0,Phone,No E-Mail,0
9,3,236.51,3,Only Women,Surburban,0,Web,No E-Mail,1
1,1,29.99,4,Only Women,Rural,0,Phone,Mens E-Mail,0
9,3,29.99,4,Only Women,Surburban,1,Web,Womens E-Mail,1
6,2,114.17,4,Only Men,Urban,1,Web,Mens E-Mail,0
6,2,368.67,3,Only Men,Urban,0,Web,Womens E-Mail,0
4,2,129.82,4,Only Men,Urban,1,Web,Womens E-Mail,0
2,1,129.86,4,Only Men,Surburban,0,Web,No E-Mail,0
6,2,258.14,3,Only Women,Surburban,0,Phone,Womens E-Mail,0
6,2,103.76,4,Only Women,Urban,0,Web,Womens E-Mail,1
4,2,98.53,4,Only Men,Urban,1,Web,Mens E-Mail,0
4,2,34.94,4,Only Men,Surburban,1,Phone,No E-Mail,0
4,2,60.04,4,Only Women,Surburban,0,Phone,Womens E-Mail,0
2,1,397.37,3,Both Men and Women,Surburban,0,Phone,Mens E-Mail,0
3,1,29.99,4,Only Women,Surburban,0,Web,Womens E-Mail,0
12,4,39.48,4,Only Women,Surburban,1,Web,Mens E-Mail,0
7,3,336.88,3,Only Men,Urban,1,Phone,No E-Mail,0
3,1,110.7,4,Only Men,Surburban,0,Web,Womens E-Mail,0
7,3,153.51,4,Only Men,Surburban,1,Phone,Womens E-Mail,0
10,4,29.99,4,Only Men,Surburban,0,Phone,No E-Mail,0
12,4,29.99,4,Only Men,Surburban,1,Phone,Womens E-Mail,0
6,2,283.94,3,Only Men,Surburban,1,Multichannel,Mens E-Mail,1
9,3,29.99,4,Only Men,Surburban,0,Phone,Mens E-Mail,0
9,3,541.32,2,Only Women,Surburban,1,Multichannel,Mens E-Mail,0
1,1,32.52,4,Only Women,Surburban,1,Phone,No E-Mail,0
7,3,43.02,4,Only Women,Urban,0,Web,Mens E-Mail,0
1,1,144.63,4,Only Men,Surburban,0,Phone,Womens E-Mail,0
1,1,29.99,4,Only Women,Surburban,0,Web,Mens E-Mail,0
2,1,795.23,1,Only Men,Urban,1,Web,Womens E-Mail,0
11,4,52.66,4,Only Men,Urban,0,Web,Mens E-Mail,0
2,1,402.57,3,Only Women,Surburban,0,Multichannel,No E-Mail,0
10,4,161.81,4,Only Men,Urban,1,Web,Mens E-Mail,0
2,1,150.34,4,Only Men,Surburban,0,Phone,Mens E-Mail,1
1,1,125.26,4,Only Men,Rural,1,Web,No E-Mail,0
5,2,29.99,4,Only Women,Urban,0,Web,Mens E-Mail,0
2,1,101.33,4,Only Men,Rural,1,Web,No E-Mail,0
8,3,1087.73,1,Only Women,Rural,1,Multichannel,Womens E-Mail,0
8,3,344.09,3,Only Women,Surburban,0,Web,Womens E-Mail,1
2,1,631.14,2,Only Women,Urban,1,Multichannel,No E-Mail,0
9,3,226.74,3,Only Men,Urban,1,Multichannel,Womens E-Mail,0
1,1,551.62,2,Only Women,Surburban,1,Web,No E-Mail,0
1,1,143.69,4,Only Women,Urban,1,Web,No E-Mail,0
5,2,306.69,3,Both Men and Women,Urban,0,Multichannel,Womens E-Mail,1
2,1,381.22,3,Only Women,Surburban,1,Phone,Mens E-Mail,0
1,1,84.77,4,Only Women,Urban,0,Phone,Mens E-Mail,0
5,2,99.63,4,Only Women,Rural,1,Web,Womens E-Mail,0
12,4,29.99,4,Only Men,Rural,0,Web,No E-Mail,0
9,3,266.42,3,Only Men,Urban,0,Phone,Womens E-Mail,0
8,3,170.09,4,Only Men,Urban,1,Phone,Mens E-Mail,1
6,2,75.58,4,Only Women,Rural,1,Web,No E-Mail,0
4,2,566.97,2,Only Women,Urban,1,Multichannel,Womens E-Mail,0
9,3,72.54,4,Only Women,Urban,0,Web,No E-Mail,0
1,1,537.4,2,Only Men,Surburban,1,Multichannel,No E-Mail,0
9,3,59.79,4,Only Women,Urban,1,Phone,Womens E-Mail,0
8,3,318.57,3,Only Women,Urban,1,Web,Womens E-Mail,0
7,3,141.65,4,Only Men,Urban,0,Phone,No E-Mail,0
7,3,78.88,4,Only Men,Surburban,0,Phone,Womens E-Mail,0
9,3,95.13,4,Only Women,Surburban,0,Web,No E-Mail,0
10,4,33.61,4,Only Women,Urban,0,Phone,Mens E-Mail,0
7,3,383.91,3,Only Men,Surburban,0,Phone,No E-Mail,0
8,3,222.47,4,Only Men,Surburban,0,Web,Mens E-Mail,0
10,4,227.76,3,Only Men,Urban,0,Web,Mens E-Mail,1
2,1,671.34,2,Only Women,Surburban,1,Multichannel,No E-Mail,0
6,2,109.65,4,Only Men,Urban,1,Phone,Mens E-Mail,0
1,1,309.97,3,Only Men,Urban,0,Web,Mens E-Mail,0
2,1,298.79,3,Only Women,Surburban,1,Web,No E-Mail,0
6,2,41.39,4,Only Women,Surburban,0,Web,Mens E-Mail,0
1,1,49.33,4,Only Men,Surburban,1,Phone,Womens E-Mail,0
3,1,333.97,3,Only Men,Rural,0,Web,Mens E-Mail,0
2,1,266.03,3,Only Women,Surburban,0,Multichannel,Mens E-Mail,1
9,3,137.63,4,Only Women,Surburban,0,Phone,Mens E-Mail,0
8,3,160.33,4,Only Women,Surburban,1,Phone,No E-Mail,0
2,1,252.11,3,Only Men,Surburban,0,Phone,No E-Mail,0
1,1,148.31,4,Only Men,Urban,0,Phone,Mens E-Mail,1
10,4,330.61,3,Only Women,Surburban,0,Multichannel,No E-Mail,0
2,1,160.21,4,Only Women,Rural,0,Phone,No E-Mail,0
9,3,71,4,Only Women,Urban,0,Phone,No E-Mail,0
3,1,50.58,4,Only Women,Urban,0,Phone,Mens E-Mail,0
1,1,458.05,2,Only Women,Surburban,1,Web,Mens E-Mail,0
11,4,40.5,4,Only Men,Surburban,1,Web,No E-Mail,0
10,4,587.48,2,Only Women,Surburban,1,Multichannel,Womens E-Mail,0
9,3,143.53,4,Only Men,Surburban,0,Phone,No E-Mail,0
1,1,144.08,4,Only Women,Urban,1,Web,No E-Mail,0
10,4,497.84,2,Both Men and Women,Urban,0,Multichannel,Womens E-Mail,1
1,1,300.48,3,Only Men,Urban,0,Web,Womens E-Mail,0
7,3,608.36,2,Both Men and Women,Urban,1,Multichannel,No E-Mail,1
1,1,259.67,3,Only Men,Urban,0,Phone,No E-Mail,0
4,2,361.43,3,Only Women,Urban,0,Web,No E-Mail,0
12,4,147.93,4,Only Women,Urban,0,Phone,No E-Mail,0
9,3,117.69,4,Only Men,Urban,0,Web,Mens E-Mail,0
1,1,52.7,4,Only Women,Urban,1,Phone,Womens E-Mail,0
9,3,29.99,4,Only Women,Surburban,1,Phone,No E-Mail,0
2,1,74.52,4,Only Women,Urban,1,Phone,Mens E-Mail,0
1,1,751.35,1,Only Men,Surburban,1,Web,Womens E-Mail,0
4,2,315.36,3,Only Women,Urban,1,Phone,Womens E-Mail,0
9,3,52.09,4,Only Women,Surburban,1,Phone,No E-Mail,0
10,4,29.99,4,Only Men,Surburban,0,Web,No E-Mail,0
3,1,248.16,3,Only Women,Urban,0,Web,Womens E-Mail,0
10,4,538.62,2,Only Men,Rural,1,Multichannel,No E-Mail,0
1,1,113.87,4,Only Women,Surburban,1,Phone,Womens E-Mail,0
9,3,179.18,4,Only Men,Surburban,0,Phone,No E-Mail,0
12,4,153.83,4,Only Men,Urban,1,Web,No E-Mail,0
2,1,379.6,3,Only Women,Surburban,0,Web,Womens E-Mail,0
1,1,29.99,4,Only Women,Urban,0,Web,Mens E-Mail,1
2,1,115.72,4,Only Women,Urban,1,Web,Womens E-Mail,0
3,1,537.11,2,Only Men,Urban,1,Phone,Womens E-Mail,1
1,1,170.24,4,Only Men,Surburban,0,Phone,No E-Mail,0
2,1,1425.87,1,Only Women,Surburban,1,Web,No E-Mail,1
9,3,167.64,4,Only Men,Surburban,0,Phone,Mens E-Mail,0
9,3,293.9,3,Only Women,Urban,0,Web,Mens E-Mail,0
2,1,82.79,4,Only Women,Urban,1,Phone,No E-Mail,0
4,2,190.29,4,Only Women,Urban,1,Phone,No E-Mail,0
12,4,29.99,4,Only Men,Urban,1,Phone,Mens E-Mail,0
11,4,45.71,4,Only Men,Surburban,1,Phone,Womens E-Mail,0
1,1,171.68,4,Only Women,Urban,1,Phone,No E-Mail,0
10,4,46.91,4,Only Women,Urban,1,Phone,Mens E-Mail,0
12,4,49.39,4,Only Women,Surburban,0,Web,Womens E-Mail,0
2,1,29.99,4,Only Women,Surburban,1,Phone,No E-Mail,0
3,1,719.64,1,Only Men,Rural,1,Multichannel,Mens E-Mail,1
4,2,359.43,3,Only Men,Urban,0,Multichannel,No E-Mail,0
5,2,189.5,4,Only Men,Urban,0,Phone,Mens E-Mail,0
2,1,90.89,4,Only Men,Surburban,1,Phone,Womens E-Mail,0
2,1,29.99,4,Only Women,Surburban,0,Web,Womens E-Mail,0
1,1,29.99,4,Only Men,Urban,1,Web,Mens E-Mail,0
10,4,29.99,4,Only Women,Urban,0,Web,Womens E-Mail,0
12,4,171.08,4,Only Women,Rural,1,Web,Womens E-Mail,0
2,1,443.12,2,Only Men,Surburban,0,Phone,Mens E-Mail,0
7,3,345.93,3,Both Men and Women,Rural,0,Web,Womens E-Mail,0
6,2,374.11,3,Only Men,Surburban,1,Multichannel,Womens E-Mail,0
6,2,53.41,4,Only Women,Surburban,1,Web,Mens E-Mail,0
9,3,1041.9,1,Both Men and Women,Surburban,1,Multichannel,Womens E-Mail,1
3,1,1319.74,1,Both Men and Women,Surburban,1,Multichannel,Womens E-Mail,0
8,3,193.52,4,Only Men,Surburban,1,Phone,Mens E-Mail,0
6,2,226.22,3,Only Men,Rural,0,Phone,Mens E-Mail,0
2,1,42.73,4,Only Women,Urban,0,Web,Womens E-Mail,0
5,2,60.59,4,Only Men,Surburban,1,Phone,No E-Mail,0
5,2,54.24,4,Only Women,Surburban,0,Phone,Womens E-Mail,1
2,1,31.24,4,Only Women,Urban,0,Web,No E-Mail,0
3,1,128.68,4,Only Women,Surburban,0,Web,Womens E-Mail,0
3,1,52.55,4,Only Women,Urban,1,Phone,No E-Mail,0
7,3,29.99,4,Only Women,Surburban,1,Web,Mens E-Mail,0
10,4,186.52,4,Only Men,Surburban,1,Web,Mens E-Mail,0
3,1,334.16,3,Only Women,Surburban,0,Web,Womens E-Mail,0
9,3,730.58,1,Both Men and Women,Urban,1,Web,Womens E-Mail,0
9,3,75.02,4,Only Women,Surburban,0,Web,No E-Mail,0
4,2,672.96,2,Only Women,Rural,1,Multichannel,Mens E-Mail,1
1,1,991,1,Both Men and Women,Urban,1,Phone,No E-Mail,0
10,4,152.74,4,Only Men,Surburban,0,Phone,Mens E-Mail,0
10,4,356.56,3,Only Women,Urban,0,Web,No E-Mail,0
2,1,239.23,3,Only Women,Surburban,0,Phone,Mens E-Mail,0
6,2,29.99,4,Only Men,Urban,1,Phone,Mens E-Mail,0
12,4,30.61,4,Only Women,Surburban,0,Web,No E-Mail,0
3,1,29.99,4,Only Men,Rural,0,Phone,Womens E-Mail,0
10,4,734.06,1,Only Men,Urban,1,Phone,No E-Mail,0
2,1,292.15,3,Only Men,Rural,0,Multichannel,No E-Mail,0
2,1,1184.81,1,Both Men and Women,Urban,1,Phone,Mens E-Mail,1
3,1,92.53,4,Only Women,Urban,1,Web,Mens E-Mail,0
11,4,416.38,2,Only Women,Surburban,0,Phone,Womens E-Mail,0
1,1,282.36,3,Both Men and Women,Surburban,0,Phone,Womens E-Mail,0
1,1,275.73,3,Only Women,Rural,0,Web,Womens E-Mail,0
6,2,340.97,3,Only Men,Urban,0,Phone,No E-Mail,0
12,4,94.52,4,Only Men,Surburban,1,Web,No E-Mail,0
2,1,437.36,2,Only Women,Surburban,0,Multichannel,Mens E-Mail,0
12,4,204.81,4,Only Women,Surburban,1,Multichannel,No E-Mail,0
3,1,54.51,4,Only Women,Urban,1,Phone,No E-Mail,0
6,2,102.83,4,Only Men,Rural,1,Web,No E-Mail,0
11,4,157.72,4,Only Women,Surburban,1,Web,Mens E-Mail,0
1,1,134.18,4,Only Women,Surburban,0,Web,No E-Mail,1
7,3,195.43,4,Only Men,Urban,1,Phone,Womens E-Mail,1
7,3,157.66,4,Only Women,Surburban,0,Web,Womens E-Mail,1
1,1,257.93,3,Only Men,Urban,1,Multichannel,Mens E-Mail,0
10,4,68.44,4,Only Men,Urban,0,Phone,No E-Mail,0
4,2,194.57,4,Only Women,Surburban,0,Web,Mens E-Mail,0
3,1,140.12,4,Only Men,Surburban,0,Web,Womens E-Mail,0
9,3,343.51,3,Both Men and Women,Rural,0,Web,Mens E-Mail,1
5,2,160.78,4,Only Men,Surburban,1,Phone,Womens E-Mail,0
10,4,157.73,4,Only Women,Surburban,1,Phone,Mens E-Mail,0
11,4,262.82,3,Only Men,Surburban,0,Multichannel,Mens E-Mail,0
1,1,124.76,4,Only Men,Urban,0,Phone,Womens E-Mail,0
7,3,230.74,3,Only Women,Urban,0,Multichannel,No E-Mail,0
12,4,42.76,4,Only Men,Surburban,1,Phone,No E-Mail,0
1,1,83.12,4,Only Men,Rural,0,Phone,No E-Mail,0
9,3,304.1,3,Only Women,Urban,0,Phone,Mens E-Mail,1
7,3,319.82,3,Only Women,Surburban,0,Phone,No E-Mail,0
5,2,68.25,4,Only Men,Surburban,1,Web,Womens E-Mail,0
10,4,67.52,4,Only Women,Rural,0,Web,No E-Mail,0
6,2,89.16,4,Only Women,Urban,0,Phone,Womens E-Mail,1
2,1,65.97,4,Only Women,Urban,1,Phone,Womens E-Mail,0
6,2,74.57,4,Only Men,Surburban,0,Web,No E-Mail,0
3,1,788.43,1,Both Men and Women,Urban,1,Multichannel,Womens E-Mail,1
10,4,165.37,4,Only Women,Surburban,1,Phone,No E-Mail,0
7,3,493.44,2,Both Men and Women,Surburban,1,Phone,Womens E-Mail,0
2,1,56.29,4,Only Men,Surburban,1,Phone,Womens E-Mail,0
9,3,225.11,4,Only Men,Rural,1,Web,Mens E-Mail,0
7,3,58.41,4,Only Men,Surburban,0,Web,Mens E-Mail,0
1,1,37.55,4,Only Women,Surburban,0,Phone,Mens E-Mail,0
6,2,29.99,4,Only Women,Urban,0,Web,Womens E-Mail,0
